PG12709	Fiction	split	Clever Gretel	Grimm, Jacob, 1785-1863; Grimm, Wilhelm, 1786-1859
PG46793	Fiction	split	Clown, the Circus Dog	Vimar, A. (Auguste), 1851-1916; Hills, Nora Kathleen, 1877- [Translator]
PG46582	Fiction	split	Clutterbuck's Treasure	Whishaw, Frederick, 1854-1934
PG47803	Poetry	split	Coal and Candlelight, and Other Verses	Eden, Helen Parry, 1885-1960
PG46120	Fiction	split	Comic Arithmetic	Leigh, Percival, 1813-1889; Crowquill, Alfred, 1804-1872 [Illustrator]
PG45452	Fiction	split	Connie Carl at Rainbow Ranch	Clark, Joan, 1905-2002
PG46198	Fiction	split	Conquest; Or, A Piece of Jade; a New Play in Three Acts	Stopes, Marie Carmichael, 1880-1958
PG47633	Adventure	split	Copper Coleson's Ghost	Hendrick, Edward P.; Cue, Harold James, 1887-1961 [Illustrator]
PG47084	Fiction	split	Cradock Nowell: A Tale of the New Forest. Vol. 1 (of 3)	Blackmore, R. D. (Richard Doddridge), 1825-1900
PG47085	Fiction	split	Cradock Nowell: A Tale of the New Forest. Vol. 2 (of 3)	Blackmore, R. D. (Richard Doddridge), 1825-1900
PG47086	Fiction	split	Cradock Nowell: A Tale of the New Forest. Vol. 3 (of 3)	Blackmore, R. D. (Richard Doddridge), 1825-1900
PG45819	Fiction	split	Cressy & Poictiers	Edgar, John G. (John George), 1834-1864; Rhys, Ernest, 1859-1946 [Editor]
PG9739	Fiction	split	Cricket on the Hearth	Dickens, Charles, 1812-1870
PG47354	Poetry	split	Cricket Songs	Gale, Norman, 1862-1942
PG45477	Fiction	split	Curly Locks	Anonymous
PG48068	Fiction	split	Cursed	England, George Allan, 1877-1936; Stein, Modest, 1871-1958 [Illustrator]
PG45512	Fiction	split	Dangerous Connections, v. 1, 2, 3, 4  A Series of Letters, selected from the Correspondence of a Private Circle; and Published for the Instruction of Society.	Laclos, Choderlos de, 1741-1803; Moore, Thomas, 1779-1852 [Translator]
PG45546	Fiction	split	Dangerous deeds	Cobb, Frank
PG12715	Poetry	split	Danny Deever	Kipling, Rudyard, 1865-1936
PG45491	Fiction	split	Daring Wings	Dean, Graham M., 1904-1974
PG47825	Fiction	split	Darkness and Dawn; Or, Scenes in the Days of Nero. An Historic Tale	Farrar, F. W. (Frederic William), 1831-1903
PG48265	Fiction	split	Daughters of the Dominion: A Story of the Canadian Frontier	Marchant, Bessie, 1862-1941; Rainey, W. (William), 1852-1936 [Illustrator]
PG48315	Fiction	split	David Blaize	Benson, E. F. (Edward Frederic), 1867-1940
PG9744	Fiction	split	David Copperfield	Dickens, Charles, 1812-1870
PG2291	Fiction	failed	David Elginbrod	MacDonald, George, 1824-1905
PG48143	Fiction	split	David: A Tragedy	Rice, Cale Young, 1872-1943
PG45964	Fiction	split	Day and Night Stories	Blackwood, Algernon, 1869-1951
PG10158	Fiction	split	Daybreak at Calamity Farm	Girard, Gilbert, 1868?-
PG45618	Fiction	split	Deadwood Dick Jr. Branded; or, Red Rover at Powder Pocket.	Wheeler, Edward L. (Edward Lytton), 1855?-1885
PG12716	Poetry	split	Dedication	Kipling, Rudyard, 1865-1936
PG47597	Fiction	split	Deering of Deal; Or, The Spirit of the School	Griswold, Latta, 1876-1931
PG9418	Fiction	split	Desperate Remedies	Hardy, Thomas, 1840-1928
PG35101	Fiction	split	Diary of a U-Boat Commander	King-Hall, Stephen, Sir, 1893-1966
PG47012	Adventure	split	Dick Darling's Money; or, The Rise of an Office Boy; and Other Stories	Self-made man, 1853-1915; Various
PG48226	Fiction	split	Dick Donnelly of the Paratroops	McClintock, Marshall, 1906-1967; Kirn, Francis [Illustrator]
PG9680	Fiction	split	Dickory Cronke	Defoe, Daniel, 1661?-1731
