PG10108	Religion	uploaded	A Treatise of Daunses, Wherin It is Shewed, That They Are as It Were Accessories and Dependants (Or Thynges Annexed) to Whoredome Where Also by the Way is Touched and Proued, That Playes Are Ioyned and Knit Togeather in a Rancke or Rowe with Them (1581)	Anonymous
PG4705	Philosophy	deferred_repair	A Treatise of Human Nature	Hume, David, 1711-1776
PG62856	Philosophy	deferred_repair	A Treatise of Human Nature Being an Attempt to Introduce the Experimental Method Into Moral Subjects; and Dialogues Concerning Natural Religion	Hume, David, 1711-1776; Green, Thomas Hill, 1836-1882 [Editor]; Grose, Thomas Hodge, 1845-1906 [Editor]
PG22151	Religion	uploaded	A treatise of the cohabitacyon of the faithfull with the vnfaithfull. Whereunto is added. A sermon made of the confessing of Christe and his gospell, and of the denyinge of the same.	Vermigli, Pietro Martire, 1499-1562; Bullinger, Heinrich, 1504-1575; Becon, Thomas, 1512-1567 [Translator]
PG60392	Philosophy	uploaded	A Treatise on Electricity Wherein its various phænomena are accounted for, and the cause of the attraction and gravitation of solids, assigned. To which is added, a short account, how the electrical effluvia act upon the animal frame, and in what disorders the same may probably be applied with success, and in what not.	Penrose, Francis, 1718-1798
PG418	Religion	uploaded	A Treatise on Good Works	Luther, Martin, 1483-1546; Reu, Johann Michael, 1869-1943 [Translator]
PG57943	Philosophy	uploaded	A Treatyse of Fysshynge wyth an Angle Being a facsimile reproduction of the first book on the subject of fishing printed in England by Wynkyn de Worde at Westminster in 1496	Berners, Juliana, 1388?-; Watkins, M. G. (Morgan George), 1835- [Author of introduction, etc.]
PG68704	Religion	uploaded	A True Interpretation of the Witch of Endor	Muggleton, Lodowick, 1609-1698
PG16246	Drama	uploaded	A Very Pleasaunt & Fruitful Diologe Called the Epicure	Erasmus, Desiderius, 1469-1536
PG38727	Philosophy	uploaded	A Vindication of Natural Diet.	Shelley, Percy Bysshe, 1792-1822
PG44787	Religion	uploaded	A Vindication of the Presbyteriall-Government and Ministry	Ministers and Elders of the London Provinciall Assembly
PG62757	Philosophy	uploaded	A vindication of the rights of men, in a letter to the Right Honourable Edmund Burke; occasioned by his Reflections on the Revolution in France	Wollstonecraft, Mary, 1759-1797
PG3420	Philosophy	split	A Vindication of the Rights of Woman With Strictures on Political and Moral Subjects	Wollstonecraft, Mary, 1759-1797
PG67463	Philosophy	uploaded	A Vision of the Future, Based on the Application of Ethical Principles	Clapperton, Jane Hume, 1832-1914
PG73116	Philosophy	uploaded	A way of life	Osler, William, Sir, 1849-1919
PG64544	Religion	uploaded	A Wayfarer's Faith: Aspects of the common basis of religious life	Harvey, T. Edmund (Thomas Edmund), 1875-1955
PG4232	Philosophy	deferred_repair	A Week on the Concord and Merrimack Rivers	Thoreau, Henry David, 1817-1862
PG53937	Philosophy	uploaded	A Woman's Philosophy of Woman; or, Woman affranchised. An answer to Michelet, Proudhon, Girardin, Legouvé, Comte, and other modern innovators	Héricourt, Madame d', 1809-1875
PG14629	Religion	uploaded	A Wonderful Night; An Interpretation of Christmas	Snowden, James H. (James Henry), 1852-1936
PG34915	Philosophy	uploaded	Abolition Fanaticism in New York Speech of a Runaway Slave from Baltimore, at an Abolition Meeting in New York, Held May 11, 1847	Douglass, Frederick, 1818-1895
PG50973	Religion	deferred_repair	About My Father's Business": Work Amidst the Sick, the Sad, and the Sorrowing	Archer, Thomas, 1830-1893
PG37703	Religion	uploaded	About The Holy Bible: A Lecture	Ingersoll, Robert Green, 1833-1899
PG32779	Philosophy	uploaded	Above the Battle	Rolland, Romain, 1866-1944; Ogden, C. K. (Charles Kay), 1889-1957 [Translator]
PG38582	Psychology	uploaded	Abraham Lincoln's Cardinal Traits; A Study in Ethics, with an Epilogue Addressed to Theologians	Beardslee, Clark S. (Clark Smith), 1850-1914
PG45005	Religion	uploaded	Absurdities of immaterialism	Pratt, Orson, 1811-1881
PG78230	Philosophy	pending	Accepting the universe	Burroughs, John, 1837-1921
PG75664	Religion	uploaded	Address delivered before the British Association assembled at Belfast	Tyndall, John, 1820-1893
PG75348	Philosophy	uploaded	Address, delivered in Craigie Hall, Edinburgh, February 24th, 1871	Butler, Josephine Elizabeth Grey, 1828-1906
PG10605	Philosophy	uploaded	Adventures in Contentment	Grayson, David, 1870-1946
PG10592	Philosophy	uploaded	Adventures in Friendship	Grayson, David, 1870-1946
PG5772	Poetry	split	AE in the Irish Theosophist	Russell, George William, 1867-1935
PG9306	Philosophy	uploaded	Aesthetic as Science of Expression and General Linguistic	Croce, Benedetto, 1866-1952; Ainslie, Douglas, 1865-1948 [Translator]
PG70669	Philosophy	deferred_repair	Aesthetical and philosophical essays	Schiller, Friedrich, 1759-1805
PG6798	Philosophy	deferred_repair	Aesthetical Essays of Friedrich Schiller	Schiller, Friedrich, 1759-1805
PG24667	Philosophy	deferred_repair	Aether and Gravitation	Hooper, William George
PG76076	Philosophy	uploaded	Affirmations	Ellis, Havelock, 1859-1939
PG44795	Religion	deferred_repair	Aids to Reflection; and, The Confessions of an Inquiring Spirit	Coleridge, Samuel Taylor, 1772-1834; Marsh, James, 1794-1842 [Contributor]
